Account ID,Subscription Year,user age,contact_id,job_id,education_id,housing_id,marital_id
18597,2022,41,1,16,31,1,42
18598,2022,48,1,13,32,0,41
18599,2022,33,1,13,33,1,42
18600,2022,58,1,11,30,0,41
18601,2022,42,1,12,33,0,42
18602,2022,52,1,18,36,0,41
18603,2022,31,1,14,36,1,42
18604,2022,39,1,12,36,0,42
18605,2022,35,1,13,30,0,41
18606,2022,28,1,11,31,1,41
18607,2022,32,1,13,33,0,42
18608,2022,37,1,14,36,0,42
18609,2022,36,1,13,33,0,42
18610,2022,51,1,13,32,1,41
18611,2022,34,1,12,31,0,41
18612,2022,40,1,12,31,1,41
18613,2022,47,1,13,33,0,41
18614,2022,43,1,12,36,1,41
18615,2022,34,1,10,31,0,43
18616,2022,30,1,12,36,1,41
18617,2022,35,1,13,33,0,43
18618,2022,45,1,14,34,0,41
18619,2022,52,1,13,30,0,41
18620,2022,26,1,12,31,1,42
18621,2022,36,1,12,36,0,42
18622,2022,42,1,12,36,1,42
18623,2022,30,1,12,31,0,41
18624,2022,37,1,13,32,0,44
18625,2022,35,1,13,33,1,42
18626,2022,33,1,20,36,1,41
18627,2022,38,1,13,33,1,41
18628,2022,34,1,12,36,0,42
18629,2022,28,1,13,33,0,42
18630,2022,33,1,12,36,1,41
18631,2022,39,1,12,36,1,41
18632,2022,26,1,13,33,0,42
18633,2022,36,1,10,31,0,41
18634,2022,35,1,12,31,0,42
18635,2022,33,1,18,32,0,41
18636,2022,34,1,11,31,0,41
18637,2022,27,1,21,36,0,42
18638,2022,41,1,12,31,0,42
18639,2022,34,1,13,33,1,41
18640,2022,25,1,12,36,0,41
18641,2022,34,1,17,35,1,41
18642,2022,50,1,12,36,1,41
18643,2022,25,1,13,32,0,41
18644,2022,26,1,12,31,0,41
18645,2022,37,1,18,36,1,43
18646,2022,49,1,20,36,0,41
18647,2022,37,1,13,33,0,41
18648,2022,32,1,17,31,1,42
18649,2022,50,1,13,30,0,41
18650,2022,51,1,11,31,1,41
18651,2022,55,1,19,35,0,41
18652,2022,49,1,11,31,1,41
18653,2022,40,1,11,31,0,41
18654,2022,52,1,13,35,0,42
18655,2022,55,1,19,35,1,41
18656,2022,38,1,12,36,1,42
18657,2022,52,1,18,36,1,41
18658,2022,34,1,11,31,1,41
18659,2022,44,1,12,36,1,43
18660,2022,48,1,13,32,1,41
18661,2022,26,1,14,32,1,41
18662,2022,28,1,11,35,0,41
18663,2022,31,1,20,33,1,41
18664,2022,58,1,10,30,1,41
18665,2022,37,1,18,33,0,41
18666,2022,43,1,10,30,0,41
18667,2022,37,1,14,36,1,42
18668,2022,37,1,14,36,0,42
18669,2022,35,1,11,31,1,42
18670,2022,30,1,13,30,0,42
18671,2022,34,1,11,31,0,41
18672,2022,30,1,11,31,0,41
18673,2022,37,1,14,34,2,41
18674,2022,38,1,13,31,1,41
18675,2022,30,1,12,36,0,41
18676,2022,25,1,14,34,1,42
18677,2022,41,1,12,31,0,43
18678,2022,25,1,21,31,0,42
18679,2022,26,1,14,34,0,41
18680,2022,37,1,12,36,0,41
18681,2022,44,1,16,33,0,43
18682,2022,39,1,14,34,1,41
18683,2022,49,1,12,31,0,43
18684,2022,41,1,12,31,0,41
18685,2022,33,1,12,31,0,41
18686,2022,30,1,12,36,1,41
18687,2022,37,1,13,35,0,42
18688,2022,33,1,16,33,0,41
18689,2022,35,1,16,35,0,42
18690,2022,35,1,10,30,0,41
18691,2022,45,1,13,33,2,43
18692,2022,40,1,14,36,0,41
18693,2022,43,1,13,30,1,43
18694,2022,39,1,14,36,1,41
18695,2022,32,1,14,36,1,42
18696,2022,45,1,13,33,0,43
18697,2022,29,1,14,34,0,41
18698,2022,36,1,10,31,1,41
18699,2022,35,1,13,33,1,43
18700,2022,25,1,13,33,1,41
18701,2022,27,1,12,31,0,42
18702,2022,40,1,12,31,0,41
18703,2022,46,1,10,30,0,41
18704,2022,30,1,11,34,1,42
18705,2022,52,1,13,35,0,42
18706,2022,36,1,12,31,0,41
18707,2022,32,1,13,34,0,41
18708,2022,43,1,13,30,0,41
18709,2022,26,1,13,33,1,42
18710,2022,56,1,14,30,0,41
18711,2022,32,1,13,33,0,41
18712,2022,43,1,13,30,1,41
18713,2022,40,1,16,36,1,43
18714,2022,30,1,13,30,1,41
18715,2022,26,1,12,31,1,41
18716,2022,42,1,17,31,0,43
18717,2022,32,1,13,30,0,41
18718,2022,33,1,12,36,0,41
18719,2022,42,1,13,33,1,41
18720,2022,43,1,12,36,0,41
18721,2022,26,1,12,31,0,42
11256,2023,41,1,13,30,1,41
11258,2023,39,1,14,34,0,41
11260,2023,26,1,11,35,1,42
11261,2023,48,1,13,34,0,41
11263,2023,47,1,13,32,1,41
11264,2023,41,1,12,36,0,41
11267,2023,37,1,13,33,0,42
11269,2023,60,1,12,31,1,41
11272,2023,24,1,14,34,1,42
11273,2023,52,1,11,31,2,41
11274,2023,44,1,13,30,1,41
11275,2023,30,1,11,31,1,41
11277,2023,50,1,14,34,1,41
11278,2023,30,1,13,33,0,41
11279,2023,30,1,11,31,0,41
11283,2023,35,1,13,35,0,41
11284,2023,27,1,11,31,0,42
11285,2023,53,1,14,34,1,41
11286,2023,53,1,14,34,1,41
11287,2023,57,1,11,31,0,43
11289,2023,31,1,11,31,0,41
11290,2023,25,1,12,35,0,42
11291,2023,44,1,14,34,0,41
11292,2023,47,1,12,36,0,42
11293,2023,28,1,14,34,1,42
11294,2023,44,1,14,31,0,41
11296,2023,46,1,13,30,1,43
11297,2023,38,1,13,33,1,42
11299,2023,29,1,12,36,0,41
11300,2023,46,1,17,33,0,43
11302,2023,41,1,12,31,1,43
11304,2023,38,1,13,33,1,42
11305,2023,25,1,12,35,0,42
11307,2023,24,1,13,33,1,41
11308,2023,30,1,12,35,1,41
11310,2023,37,1,12,31,0,41
11313,2023,60,1,13,30,1,41
11316,2023,38,1,14,34,0,41
11317,2023,33,1,12,35,2,41
11319,2023,47,1,12,36,1,41
11320,2023,45,1,19,35,0,41
11321,2023,55,1,14,36,0,41
11323,2023,31,1,13,33,1,41
11326,2023,37,1,12,31,0,43
11329,2023,46,1,14,36,1,41
11330,2023,39,1,12,36,0,41
11331,2023,30,1,13,35,1,41
11332,2023,46,1,16,33,0,41
11333,2023,43,1,12,36,0,41
11334,2023,28,1,14,31,0,42
11335,2023,53,1,18,36,0,41
11336,2023,54,1,11,35,0,41
11337,2023,28,1,11,31,0,42
11339,2023,33,1,14,31,1,41
11341,2023,36,1,17,33,0,41
11342,2023,38,1,13,35,1,41
11343,2023,59,1,20,31,0,43
11344,2023,36,1,13,32,1,42
11345,2023,43,1,13,33,1,41
11346,2023,49,1,13,30,1,41
11348,2023,36,1,13,33,0,41
11349,2023,47,1,18,35,1,41
11350,2023,32,1,12,36,0,42
11351,2023,49,1,18,33,1,42
11352,2023,34,1,12,36,0,41
11353,2023,37,1,12,36,0,42
11354,2023,41,1,12,34,1,41
11355,2023,23,1,11,31,0,42
11356,2023,26,1,14,34,0,41
11358,2023,54,1,12,30,2,41
11359,2023,46,1,12,36,0,41
11360,2023,31,1,12,31,0,41
11362,2023,37,1,12,31,1,41
11364,2023,53,1,12,36,2,42
11365,2023,54,1,10,30,1,43
11366,2023,31,1,11,31,0,42
11367,2023,41,1,20,36,1,41
11368,2023,30,1,12,36,1,41
11369,2023,56,1,13,30,0,41
11370,2023,33,1,11,31,1,42
11371,2023,33,1,12,31,0,41
11372,2023,34,1,12,36,0,41
11373,2023,34,1,12,36,1,41
11374,2023,39,1,13,32,0,41
11377,2023,43,1,13,33,0,41
11381,2023,30,1,11,31,1,41
11385,2023,55,1,13,32,0,41
11387,2023,28,1,13,33,0,41
11388,2023,59,1,14,35,0,41
11389,2023,37,1,13,31,0,41
11390,2023,33,1,13,30,0,41
11391,2023,33,1,14,34,1,42
11395,2023,25,1,13,31,0,42
11396,2023,32,1,12,36,0,42
11398,2023,48,1,18,31,1,41
11401,2023,43,1,14,34,1,41
11402,2023,38,1,13,33,0,42
11403,2023,42,1,14,34,1,41
11406,2023,43,1,14,34,1,43
11409,2023,41,1,14,36,0,42
11413,2023,46,1,12,31,0,41
11414,2023,44,1,14,34,1,41
11415,2023,35,1,13,32,1,41
11420,2023,53,1,10,30,1,43
11422,2023,29,1,11,31,0,41
11425,2023,29,1,14,34,0,41
11426,2023,51,1,15,33,0,43
11427,2023,33,1,14,34,1,44
11428,2023,41,1,14,34,2,42
11429,2023,33,1,11,30,0,41
11433,2023,35,1,12,36,0,41
11435,2023,56,1,13,34,2,41
11436,2023,36,1,13,33,0,42
11437,2023,39,1,16,33,1,41
11438,2023,25,1,12,31,0,42
11441,2023,26,1,11,31,1,42
11442,2023,46,1,13,33,0,41
11444,2023,40,1,12,34,0,41
11446,2023,32,1,14,34,1,41
11449,2023,59,1,15,31,0,42
11451,2023,38,1,12,31,1,43
11452,2023,30,1,13,32,0,41
11453,2023,48,1,20,35,0,41
11454,2023,49,1,13,31,0,43
11455,2023,47,1,19,35,0,41
11458,2023,37,1,16,36,1,41
11459,2023,39,1,13,33,1,43
11461,2023,31,1,12,33,1,41
11462,2023,31,1,12,36,0,41
11464,2023,48,1,12,36,1,43
11465,2023,41,1,11,31,1,41
11466,2023,29,1,11,35,1,41
11467,2023,49,1,20,36,1,41
11468,2023,31,1,13,33,0,42
11469,2023,48,1,12,34,1,41
11470,2023,38,1,11,32,0,43
11471,2023,46,1,13,33,1,41
11472,2023,38,1,18,33,1,41
11473,2023,43,1,16,35,0,41
11474,2023,53,1,12,33,1,41
11476,2023,36,1,13,33,1,41
11477,2023,34,1,16,36,0,41
11478,2023,41,1,13,30,0,41
11479,2023,35,1,13,33,1,41
11483,2023,38,1,14,36,2,42
11486,2023,49,1,20,36,1,41
11489,2023,37,1,12,31,0,41
11491,2023,49,1,13,32,1,41
11494,2023,36,1,11,31,0,41
11496,2023,54,1,16,33,1,41
11499,2023,29,1,13,31,1,41
11501,2023,43,1,14,34,0,41
11504,2023,52,1,18,36,0,41
11505,2023,31,1,16,34,1,42
11507,2023,48,1,14,35,1,42
11510,2023,39,1,13,33,0,41
11514,2023,38,1,11,31,0,41
11516,2023,37,1,12,36,1,42
11518,2023,47,1,14,33,0,41
11521,2023,39,1,13,30,1,41
11523,2023,29,1,16,36,0,42
11524,2023,34,1,10,32,0,43
11529,2023,52,1,18,36,1,42
11531,2023,29,1,13,33,0,42
11532,2023,36,1,13,35,1,41
11540,2023,54,1,13,35,0,41
11545,2023,33,1,14,34,0,44
11547,2023,47,1,12,36,0,41
11548,2023,59,1,13,30,0,43
11551,2023,38,1,14,34,1,43
11552,2023,45,1,13,33,0,41
11556,2023,41,1,14,34,0,42
11557,2023,44,1,11,33,1,41
11559,2023,32,1,11,31,0,42
11560,2023,55,1,14,36,0,41
11561,2023,47,1,14,31,0,43
11562,2023,32,1,13,33,1,41
11563,2023,27,1,13,32,1,41
11569,2023,35,1,13,31,1,41
11570,2023,59,1,14,33,0,41
11571,2023,35,1,14,32,0,41
11572,2023,33,1,18,30,1,42
11575,2023,36,1,13,30,1,41
11578,2023,37,1,13,33,1,41
11580,2023,56,1,12,31,1,41
11584,2023,30,1,13,33,0,42
11586,2023,42,1,11,31,0,41
11594,2023,44,1,14,31,1,41
11595,2023,43,1,16,36,1,41
11599,2023,29,1,10,31,0,41
11600,2023,40,1,12,36,1,42
11601,2023,49,1,16,36,0,43
11602,2023,33,1,12,31,1,42
11608,2023,41,1,10,36,0,41
11610,2023,27,1,11,31,1,42
11612,2023,45,1,11,31,0,43
11615,2023,34,1,10,36,0,42
11617,2023,35,1,14,36,0,42
11621,2023,45,1,19,30,1,42
11623,2023,35,1,18,33,1,41
11625,2023,34,1,13,33,1,41
11628,2023,47,1,12,31,1,41
11629,2023,27,1,14,34,0,42
11630,2023,22,1,13,32,0,42
11631,2023,36,1,13,30,0,41
11632,2023,54,1,14,34,0,41
11633,2023,51,1,12,36,1,41
11636,2023,50,1,12,32,0,41
11637,2023,44,1,12,31,0,41
11638,2023,52,1,20,33,1,41
11640,2023,33,1,16,36,0,42
11641,2023,51,1,12,34,1,41
11642,2023,30,1,12,31,1,42
11644,2023,36,1,18,30,0,43
11645,2023,42,1,13,30,0,43
11646,2023,30,1,13,32,1,42
11650,2023,23,1,12,31,1,41
11651,2023,44,1,11,31,0,41
11653,2023,28,1,12,36,1,42
11654,2023,39,1,11,31,0,41
11655,2023,57,1,15,31,0,41
11656,2023,30,1,13,35,0,41
11659,2023,52,1,19,32,0,41
11662,2023,27,1,12,33,1,41
11663,2023,37,1,18,31,0,41
11665,2023,44,1,14,34,0,41
11666,2023,35,1,14,34,0,43
11667,2023,35,1,13,32,1,41
11668,2023,37,1,18,34,1,41
11669,2023,44,1,12,31,1,41
11670,2023,39,1,20,31,0,41
11671,2023,50,1,13,35,1,41
11673,2023,53,1,11,30,0,41
11674,2023,31,1,13,35,1,42
11675,2023,28,1,12,31,0,41
11676,2023,57,1,11,31,1,43
11677,2023,42,1,11,31,1,41
11678,2023,34,1,12,36,0,41
11682,2023,48,1,12,36,0,41
11683,2023,47,1,12,32,1,41
11685,2023,36,1,16,36,1,41
11687,2023,28,1,13,32,1,41
11688,2023,31,1,12,36,0,41
11689,2023,30,1,13,33,0,41
11691,2023,38,1,11,31,0,41
11693,2023,57,1,13,33,0,41
11694,2023,45,1,13,33,1,43
11696,2023,42,1,14,36,1,43
11697,2023,31,1,12,31,1,42
11698,2023,30,1,14,36,1,41
11702,2023,37,1,10,31,1,41
11706,2023,32,1,12,31,1,42
11707,2023,41,1,14,34,0,41
11708,2023,43,1,13,30,0,41
11711,2023,34,1,20,34,1,41
11714,2023,47,1,14,34,0,41
11718,2023,40,1,16,31,0,41
11719,2023,43,1,11,31,1,41
11724,2023,48,1,13,32,0,42
11725,2023,40,1,12,34,1,43
11726,2023,38,1,13,33,0,41
11727,2023,37,1,17,34,1,41
11729,2023,55,1,13,30,0,41
11731,2023,42,1,13,30,1,41
11735,2023,30,1,18,36,0,42
11736,2023,31,1,11,33,0,42
11739,2023,57,1,16,36,0,41
11740,2023,47,1,20,36,1,41
11742,2023,38,1,14,34,1,41
11743,2023,40,1,12,31,0,41
11744,2023,60,1,19,35,0,42
11746,2023,50,1,13,33,0,41
11751,2023,44,1,12,31,1,41
11752,2023,40,1,11,31,1,41
11753,2023,34,1,13,30,1,43
11754,2023,46,1,14,33,0,41
11755,2023,33,1,12,31,1,41
11758,2023,51,1,13,35,1,41
11759,2023,37,1,17,34,0,41
11760,2023,30,1,11,31,0,41
11763,2023,56,1,10,30,1,41
11765,2023,31,1,13,33,0,41
11768,2023,39,1,13,33,0,41
11769,2023,40,1,18,30,1,41
11771,2023,36,1,10,32,1,41
11772,2023,40,1,11,31,1,41
11773,2023,41,1,18,31,1,41
11774,2023,42,1,17,30,1,41
11775,2023,47,1,16,30,0,41
11776,2023,51,1,12,33,0,41
11777,2023,33,1,14,34,0,41
11779,2023,35,1,12,36,0,42
11781,2023,48,1,17,32,0,41
11785,2023,46,1,13,30,0,41
11786,2023,24,1,20,36,0,41
11790,2023,27,1,13,33,0,41
11794,2023,33,1,14,34,0,41
11795,2023,26,1,16,36,0,42
11797,2023,42,1,14,34,0,41
11798,2023,30,1,12,36,0,41
11799,2023,55,1,14,33,0,41
11802,2023,41,1,13,30,1,41
11803,2023,47,1,13,30,0,43
11806,2023,42,1,12,36,0,41
11807,2023,53,1,10,34,1,41
11809,2023,45,1,11,33,0,41
11810,2023,54,1,14,34,1,41
11811,2023,39,1,17,36,1,41
11813,2023,52,1,14,34,1,41
11815,2023,38,1,11,31,1,41
11816,2023,58,1,13,33,0,41
11817,2023,37,1,14,34,2,42
11818,2023,29,1,11,31,0,43
11819,2023,59,1,15,35,0,41
11826,2023,36,1,18,36,1,43
11830,2023,30,1,11,31,0,41
11833,2023,46,1,14,34,0,41
11834,2023,46,1,15,30,1,41
11836,2023,38,1,19,31,1,43
11840,2023,57,1,13,35,0,43
11841,2023,25,1,12,31,0,42
11843,2023,49,1,16,36,0,41
11847,2023,38,1,13,31,1,41
11850,2023,59,1,15,36,1,41
11852,2023,32,1,14,34,2,42
11854,2023,37,1,20,36,1,41
11855,2023,34,1,13,30,0,43
11857,2023,46,1,12,36,1,41
11858,2023,47,1,18,34,1,41
11859,2023,26,1,11,33,1,42
11860,2023,35,1,14,31,1,42
11861,2023,42,1,13,35,0,41
11867,2023,48,1,14,31,0,41
11868,2023,42,1,16,31,0,43
11870,2023,55,1,14,33,0,41
11871,2023,41,1,12,36,0,42
11874,2023,46,1,12,36,0,41
11876,2023,44,1,14,30,0,41
11879,2023,38,1,12,33,0,41
11880,2023,30,1,12,36,0,41
11882,2023,54,1,11,31,0,43
11883,2023,48,1,20,30,0,41
11884,2023,38,1,17,32,0,41
11885,2023,33,1,11,32,1,42
11887,2023,44,1,18,31,1,43
11888,2023,39,1,12,36,1,42
11889,2023,40,1,14,34,0,41
11893,2023,43,1,17,36,0,41
11896,2023,60,1,16,36,0,41
11898,2023,56,1,15,30,0,43
11899,2023,46,1,20,33,0,41
11900,2023,30,1,11,33,0,43
11902,2023,38,1,14,36,0,42
11903,2023,28,1,11,31,0,41
11904,2023,40,1,12,36,1,41
11905,2023,34,1,11,34,1,42
11907,2023,40,1,12,36,1,41
11908,2023,35,1,11,30,0,42
11909,2023,43,1,15,30,1,41
11911,2023,51,1,16,36,1,41
11914,2023,33,1,13,31,0,41
11916,2023,35,1,12,36,1,43
11918,2023,25,1,13,33,0,41
11920,2023,50,1,11,30,1,43
11921,2023,34,1,13,30,1,42
11923,2023,47,1,14,36,0,42
11924,2023,35,1,13,32,1,41
11926,2023,35,1,12,30,1,42
11927,2023,39,1,20,33,1,41
11928,2023,42,1,13,32,1,41
11929,2023,42,1,13,32,0,41
11931,2023,43,1,13,35,1,43
11934,2023,48,1,14,34,0,41
11937,2023,25,1,13,33,1,41
11938,2023,32,1,13,34,1,41
11941,2023,47,1,18,34,1,43
11943,2023,47,1,14,34,1,42
11945,2023,30,1,11,31,0,41
11948,2023,31,1,18,36,1,41
11963,2023,35,1,16,36,1,42
11965,2023,38,1,13,33,0,41
11966,2023,39,1,13,33,1,41
11971,2023,45,1,13,33,0,42
11975,2023,40,1,13,33,1,42
11976,2023,30,1,11,31,0,41
11977,2023,48,1,13,35,0,41
11983,2023,38,1,13,32,0,41
11985,2023,58,1,17,33,0,41
11986,2023,39,1,13,30,1,41
11988,2023,58,1,13,32,0,41
11996,2023,39,1,12,36,1,41
11997,2023,35,1,13,33,0,41
12001,2023,40,1,16,36,2,41
12002,2023,49,1,12,31,1,43
12011,2023,34,1,13,33,1,41
12020,2023,49,1,17,34,0,43
12022,2023,32,1,13,33,0,41
12023,2023,44,1,12,31,0,42
12026,2023,35,1,13,31,0,41
12029,2023,38,1,14,34,1,42
12031,2023,35,1,13,33,1,41
12034,2023,33,1,14,36,1,42
12035,2023,30,1,11,31,0,42
12037,2023,55,1,20,36,1,43
12038,2023,47,1,20,36,0,41
12041,2023,51,1,13,33,1,41
12048,2023,40,1,20,34,0,41
12050,2023,44,1,13,34,0,41
12051,2023,41,1,13,33,0,41
12052,2023,32,1,13,30,1,42
12053,2023,40,1,11,31,1,42
12057,2023,41,1,18,30,0,41
12058,2023,38,1,14,33,0,41
12059,2023,29,1,14,35,0,42
12062,2023,32,1,12,36,2,42
12064,2023,39,1,11,31,1,42
12067,2023,41,1,11,31,1,43
12068,2023,39,1,18,30,1,41
12072,2023,25,1,12,31,0,42
12076,2023,33,1,14,33,0,41
12078,2023,24,1,11,31,1,42
12079,2023,36,1,10,30,0,41
12082,2023,35,1,13,30,1,43
12084,2023,40,1,13,32,1,41
12085,2023,26,1,12,31,0,41
12086,2023,40,1,14,36,1,43
12088,2023,45,1,16,36,0,41
12092,2023,39,1,20,31,2,41
12095,2023,26,1,12,31,0,42
12096,2023,41,1,14,36,0,42
12097,2023,48,1,10,32,1,41
12100,2023,32,1,12,31,0,41
12101,2023,47,1,12,34,0,41
12103,2023,51,1,13,30,1,41
12105,2023,55,1,13,34,1,41
12106,2023,37,1,12,36,1,43
12108,2023,52,1,11,31,1,41
12109,2023,47,1,16,36,1,43
12111,2023,33,1,13,33,0,41
12112,2023,53,1,12,36,0,43
12116,2023,57,1,10,30,1,41
12117,2023,53,1,11,31,1,41
12121,2023,25,1,12,35,0,41
12122,2023,26,1,12,31,0,42
12123,2023,46,1,16,36,0,41
12125,2023,58,1,15,31,0,41
12126,2023,56,1,14,36,0,41
12127,2023,52,1,14,31,2,41
12128,2023,43,1,14,34,0,41
12130,2023,36,1,14,34,1,41
12131,2023,45,1,13,31,0,42
12132,2023,36,1,13,32,0,41
12135,2023,55,1,12,35,1,43
12136,2023,29,1,13,30,1,41
12138,2023,48,1,13,30,1,41
12141,2023,42,1,11,31,1,43
12142,2023,47,1,12,36,0,41
12144,2023,45,1,14,34,0,42
12148,2023,25,1,13,33,1,41
12149,2023,41,1,11,33,1,43
12151,2023,51,1,14,34,0,41
12153,2023,41,1,14,36,1,42
12156,2023,40,1,13,33,1,41
12158,2023,33,1,11,31,0,42
12159,2023,28,1,12,36,0,42
12160,2023,27,1,12,33,1,41
12161,2023,25,1,12,36,0,41
12163,2023,45,1,12,35,1,41
12164,2023,55,1,13,33,0,41
12165,2023,49,1,13,33,1,41
12167,2023,39,1,12,35,1,42
12169,2023,53,1,16,36,0,43
12175,2023,53,1,19,31,0,41
12177,2023,31,1,13,33,1,41
12178,2023,39,1,12,36,0,42
12181,2023,55,1,12,31,0,41
12182,2023,38,1,13,33,1,41
12185,2023,32,1,13,30,0,43
12186,2023,34,1,13,31,1,41
12187,2023,54,1,12,31,1,41
12191,2023,54,1,16,36,0,41
12193,2023,47,1,16,36,0,43
12197,2023,29,1,11,31,1,42
12199,2023,36,1,12,36,1,41
12200,2023,37,1,11,31,0,41
12201,2023,41,1,12,31,0,41
12202,2023,26,1,13,33,0,41
12204,2023,25,1,18,36,0,42
12207,2023,60,1,16,36,0,41
12208,2023,40,1,20,36,1,41
12209,2023,40,1,14,34,1,42
12212,2023,36,1,16,36,0,41
12213,2023,38,1,12,31,1,41
12214,2023,28,1,13,31,1,42
12216,2023,25,1,14,36,1,43
12219,2023,45,1,16,36,0,43
12220,2023,44,1,13,33,1,41
12221,2023,51,1,16,35,1,41
12223,2023,39,1,12,36,0,41
12227,2023,33,1,18,36,1,42
12232,2023,49,1,19,35,1,41
12235,2023,36,1,13,30,1,42
12236,2023,39,1,18,36,1,41
12237,2023,55,1,13,30,1,41
12239,2023,48,1,13,30,1,43
12243,2023,33,1,12,36,1,42
12244,2023,58,1,13,30,0,41
12245,2023,36,1,10,32,1,41
12246,2023,28,1,12,36,0,41
12247,2023,37,1,12,36,0,41
12248,2023,45,1,14,36,0,41
12249,2023,43,1,14,34,1,42
12250,2023,30,1,13,34,0,41
12252,2023,34,1,11,34,0,43
12253,2023,39,1,13,33,0,41
12256,2023,35,1,12,36,1,42
12257,2023,33,1,12,31,1,41
12259,2023,33,1,11,36,0,42
12261,2023,37,1,13,33,0,41
12263,2023,39,1,11,31,1,43
12266,2023,49,1,14,34,0,41
12271,2023,39,1,13,33,0,41
12272,2023,37,1,20,33,1,41
12273,2023,45,1,12,36,0,41
12275,2023,40,1,11,31,0,43
12276,2023,52,1,12,36,0,43
12277,2023,41,1,12,31,0,41
12281,2023,43,1,12,31,1,41
12283,2023,30,1,13,30,0,42
12285,2023,34,1,17,36,0,42
12286,2023,41,1,11,33,1,41
12287,2023,45,1,12,31,1,41
12289,2023,36,1,11,32,0,42
12291,2023,33,1,13,33,1,42
12292,2023,55,1,13,30,0,41
12293,2023,42,1,15,33,0,41
12301,2023,42,1,11,31,0,41
12305,2023,44,1,13,32,1,41
12307,2023,36,1,11,31,0,41
12311,2023,41,1,13,35,0,41
12327,2023,35,1,19,33,0,41
12330,2023,58,1,12,36,1,43
12331,2023,58,1,15,33,1,41
12332,2023,52,1,20,36,1,41
12333,2023,32,1,12,36,1,41
12334,2023,33,1,14,31,0,41
12338,2023,56,1,16,36,0,43
12346,2023,37,1,12,36,1,41
12348,2023,55,1,14,34,1,41
12354,2023,35,1,14,34,0,41
12356,2023,24,1,12,31,0,41
12360,2023,54,1,15,30,0,43
12368,2023,42,1,12,31,0,41
12369,2023,47,1,11,31,0,41
12374,2023,27,1,13,33,0,41
12378,2023,33,1,12,36,0,42
12380,2023,34,1,14,34,1,41
12382,2023,51,1,11,31,0,41
12384,2023,30,1,16,36,0,42
12391,2023,58,1,12,36,0,41
12394,2023,31,1,16,31,1,41
12396,2023,33,1,12,31,1,41
12400,2023,47,1,10,30,1,41
12407,2023,35,1,13,35,0,42
12408,2023,55,1,15,32,0,43
12417,2023,45,1,12,36,0,43
12419,2023,32,1,11,31,1,41
12420,2023,30,1,14,36,0,41
12422,2023,39,1,12,31,1,41
12425,2023,53,1,13,30,1,41
12431,2023,47,1,20,36,1,42
12432,2023,52,1,13,30,1,41
12433,2023,38,1,13,32,0,41
12434,2023,37,1,12,33,1,43
12435,2023,36,1,10,31,1,41
12436,2023,47,1,10,34,1,41
12437,2023,28,1,13,33,1,41
12438,2023,44,1,13,35,0,43
12440,2023,34,1,12,36,0,41
12441,2023,33,1,13,32,1,41
12442,2023,30,1,14,34,1,41
12450,2023,41,1,13,33,0,41
12453,2023,57,1,13,30,1,41
12454,2023,60,1,15,30,0,41
12459,2023,34,1,13,32,0,41
12460,2023,39,1,16,32,0,41
12462,2023,36,1,12,36,1,41
12463,2023,48,1,14,34,0,43
12466,2023,44,1,14,31,0,41
12467,2023,34,1,14,34,1,41
12470,2023,42,1,14,36,1,41
12474,2023,28,1,12,31,1,41
12476,2023,30,1,14,34,1,41
12479,2023,40,1,12,31,1,42
12483,2023,38,1,14,36,0,42
12484,2023,52,1,14,34,1,43
12487,2023,52,1,13,31,0,41
12488,2023,36,1,12,31,1,42
12489,2023,27,1,13,32,1,41
12490,2023,53,1,11,30,0,43
12495,2023,38,1,12,36,0,42
12496,2023,39,1,14,34,0,41
12497,2023,47,1,13,35,1,41
12500,2023,35,1,12,31,1,41
12502,2023,54,1,13,31,0,41
12505,2023,33,1,14,34,0,42
12507,2023,39,1,12,36,0,41
12508,2023,41,1,13,30,0,42
12509,2023,29,1,14,33,1,41
12511,2023,50,1,15,30,1,41
12512,2023,32,1,20,34,0,42
12513,2023,31,1,13,32,0,41
12514,2023,29,1,20,34,1,41
12515,2023,44,1,17,34,0,41
12516,2023,41,1,13,30,0,41
12517,2023,30,1,10,31,1,41
12524,2023,33,1,11,31,1,41
12525,2023,56,1,11,30,0,41
12528,2023,26,1,13,32,2,41
12529,2023,49,1,13,30,0,41
12530,2023,40,1,12,31,1,42
12533,2023,51,1,11,31,1,41
12534,2023,48,1,13,32,1,41
12536,2023,47,1,14,31,1,43
12539,2023,34,1,13,33,0,41
12546,2023,36,1,12,36,1,41
12554,2023,43,1,11,31,0,41
12555,2023,56,1,20,35,0,41
12556,2023,39,1,10,33,1,43
12558,2023,43,1,14,36,1,42
12559,2023,39,1,12,36,0,41
12561,2023,59,1,16,32,1,41
12562,2023,50,1,12,31,0,41
12565,2023,24,1,11,31,1,42
12566,2023,38,1,13,31,0,41
12567,2023,41,1,14,34,1,41
12568,2023,34,1,13,32,0,41
12572,2023,48,1,17,30,1,42
12573,2023,35,1,12,36,1,41
12574,2023,54,1,20,36,1,43
12575,2023,31,1,11,32,0,41
12576,2023,42,1,11,31,0,41
12578,2023,45,1,13,32,1,41
12584,2023,24,1,11,33,0,42
12585,2023,37,1,16,36,0,41
12589,2023,57,1,10,34,0,41
12590,2023,35,1,21,36,1,42
12591,2023,41,1,12,31,2,41
12595,2023,33,1,17,36,0,42
12596,2023,42,1,13,33,0,41
